RawFile,Project,Pipeline,UseDownstream,Flagged,Protein IDs,Majority protein IDs,Peptide counts all,Peptide counts (razor+unique),Peptide counts (unique),Fasta headers,Number of proteins,Peptides,Razor + unique peptides,Unique peptides,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Sequence length,Sequence lengths,Q-value,Score,Reporter intensity corrected 1,Reporter intensity corrected 2,Reporter intensity corrected 3,Reporter intensity corrected 4,Reporter intensity corrected 5,Reporter intensity corrected 6,Reporter intensity corrected 7,Reporter intensity corrected 8,Reporter intensity corrected 9,Reporter intensity corrected 10,Reporter intensity corrected 11,Intensity,MS/MS count,Only identified by site,Reverse,Potential contaminant,id,Peptide IDs,Peptide is razor,Mod. peptide IDs,Evidence IDs,MS/MS IDs,Best MS/MS,Oxidation (M) site IDs,Oxidation (M) site positions
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1182|UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide)_pyrophosphoryl-undecaprenol_N-acetylglucosamine_transferase|98.28%;4835|UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide)_pyrophosphoryl-undecaprenol_N-acetylglucosamine_transferase|1.72%,1182|UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide)_pyrophosphoryl-undecaprenol_N-acetylglucosamine_transferase|98.28%;4835|UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide)_pyrophosphoryl-undecaprenol_N-acetylglucosamine_transferase|1.72%,5;3,5;3,5;3,1182|UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide)_pyrophosphoryl-undecaprenol_N-acetylglucosamine_transferase|98.28%;4835|UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide)_pyrophosphoryl-undecaprenol_N-acetylglucosamine_transferase|1.72%,2,5,5,5,16.0,16.0,16.0,39.711,356,356;251,0.0,41.21,278030.0,219820.0,191630.0,131140.0,144720.0,169960.0,181300.0,198900.0,333510.0,157030.0,229910.0,57426000,7,,,,108,42;142;1464;2044;3673,True;True;True;True;True,45;150;1513;2112;3812,63;217;1925;1926;2692;2693;4828,65;227;1979;1980;2769;2770;4967,65;227;1979;2770;4967,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1184|putative_CtpA-like_serine_protease|100.0%,1184|putative_CtpA-like_serine_protease|100.0%,3,3,3,1184|putative_CtpA-like_serine_protease|100.0%,1,3,3,3,5.0,5.0,5.0,55.258,496,496,0.0,21.565,94170.0,108750.0,113120.0,94319.0,95919.0,102070.0,101030.0,142470.0,133990.0,72962.0,55914.0,22584000,4,,,,109,681;1349;3733,True;True;True,704;1396;3875,903;1774;1775;4912,931;1823;1824;5052,931;1823;5052,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1185|PTS_system_glucose-specific_EIIA_component|100.0%,1185|PTS_system_glucose-specific_EIIA_component|100.0%,3,3,3,1185|PTS_system_glucose-specific_EIIA_component|100.0%,1,3,3,3,25.3,25.3,25.3,18.006,166,166,0.0,22.18,174730.0,138920.0,133150.0,104360.0,116190.0,95782.0,125100.0,159950.0,216100.0,109530.0,181730.0,63483000,3,,,,110,1742;2627;4115,True;True;True,1797;2721;4270,2274;3492;5455,2338;3598;5620,2338;3598;5620,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1186|Peptide_methionine_sulfoxide_reductase_MsrB|100.0%,1186|Peptide_methionine_sulfoxide_reductase_MsrB|100.0%,1,1,1,1186|Peptide_methionine_sulfoxide_reductase_MsrB|100.0%,1,1,1,1,9.2,9.2,9.2,16.263,142,142,0.0,7.3502,74418.0,51783.0,37936.0,42525.0,46157.0,30200.0,38392.0,59408.0,59332.0,36373.0,36780.0,10962000,1,,,,111,205,True,214,300,311,311,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,7484|Peptide_methionine_sulfoxide_reductase_MsrA_2|0.86%;1187|Peptide_methionine_sulfoxide_reductase_MsrA_2|99.14%,7484|Peptide_methionine_sulfoxide_reductase_MsrA_2|0.86%;1187|Peptide_methionine_sulfoxide_reductase_MsrA_2|99.14%,1;1,1;1,1;1,7484|Peptide_methionine_sulfoxide_reductase_MsrA_2|0.86%;1187|Peptide_methionine_sulfoxide_reductase_MsrA_2|99.14%,2,1,1,1,18.4,18.4,18.4,9.1553,76,76;177,0.0,8.896,25527.0,21785.0,17702.0,16200.0,21642.0,17327.0,16730.0,28052.0,24901.0,15384.0,28833.0,6523200,1,,,,112,2783,True,2893,3702,3814,3814,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1188|DegV_domain-containing_protein|100.0%,1188|DegV_domain-containing_protein|100.0%,4,4,4,1188|DegV_domain-containing_protein|100.0%,1,4,4,4,17.6,17.6,17.6,30.614,279,279,0.0,41.187,530190.0,345200.0,380810.0,320770.0,333070.0,339650.0,290360.0,457210.0,471440.0,225650.0,357910.0,130890000,5,,,,113,923;1523;3131;3969,True;True;True;True,958;1574;3253;4117,1224;1225;2005;4147;5224,1259;1260;2063;4268;5381,1259;2063;4268;5381,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1189|Dihydrofolate_reductase|100.0%,1189|Dihydrofolate_reductase|100.0%,3,3,3,1189|Dihydrofolate_reductase|100.0%,1,3,3,3,19.5,19.5,19.5,18.309,159,159,0.0,21.978,268600.0,179220.0,241790.0,185830.0,211180.0,237350.0,171290.0,261390.0,282860.0,135990.0,162310.0,43282000,3,,,,114,3763;3878;4096,True;True;True,3905;4024;4251,4947;5113;5433,5089;5265;5598,5089;5265;5598,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,"119|UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate_2-epimerase|99.14%","119|UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate_2-epimerase|99.14%",5,5,5,"119|UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate_2-epimerase|99.14%",1,5,5,5,12.8,12.8,12.8,42.851,374,374,0.0,39.81,315650.0,726690.0,501760.0,375960.0,362070.0,479600.0,545740.0,588930.0,1260400.0,502970.0,213640.0,150080000,7,,,,115,737;877;1034;1252;1895,True;True;True;True;True,767;911;1074;1298;1956,991;1163;1164;1372;1373;1648;2486,1020;1196;1197;1409;1410;1692;2554,1020;1196;1409;1692;2554,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1190|Thymidylate_synthase|100.0%;5418|Thymidylate_synthase|3.45%,1190|Thymidylate_synthase|100.0%,3;1,3;1,3;1,1190|Thymidylate_synthase|100.0%,2,3,3,3,7.2,7.2,7.2,36.839,318,318;318,0.0,19.912,402170.0,246910.0,397110.0,294340.0,358270.0,320530.0,344170.0,423180.0,485480.0,188490.0,441730.0,60892000,3,,,,116,1456;3921;4021,True;True;True,1505;4069;4172,1914;5166;5310,1968;5322;5473,1968;5322;5473,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1196|L-threonine_dehydratase_catabolic_TdcB|99.14%;3718|L-threonine_dehydratase_catabolic_TdcB|0.86%,1196|L-threonine_dehydratase_catabolic_TdcB|99.14%;3718|L-threonine_dehydratase_catabolic_TdcB|0.86%,5;3,5;3,5;3,1196|L-threonine_dehydratase_catabolic_TdcB|99.14%;3718|L-threonine_dehydratase_catabolic_TdcB|0.86%,2,5,5,5,17.1,17.1,17.1,37.305,346,346;300,0.0,46.118,1506800.0,438600.0,491630.0,324700.0,392360.0,650170.0,236380.0,614060.0,505820.0,500180.0,551040.0,194020000,7,,,,117,1894;2518;2960;4344;4370,True;True;True;True;True,1955;2599;2600;3075;4507;4533,2485;3327;3328;3928;5781;5782;5822,2553;3427;3428;4043;5955;5956;5998,2553;3428;4043;5956;5998,29,144
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1197|Alanine_dehydrogenase_1|100.0%,1197|Alanine_dehydrogenase_1|100.0%,3,3,3,1197|Alanine_dehydrogenase_1|100.0%,1,3,3,3,9.9,9.9,9.9,40.247,372,372,0.0,20.539,776130.0,237510.0,308880.0,162610.0,267950.0,386280.0,95193.0,373680.0,238900.0,234140.0,248970.0,86647000,4,,,,118,74;1516;2653,True;True;True,77;1567;2755,113;1996;1997;3535,116;2053;2054;3642,116;2053;3642,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1199|GTPase_Der;GTPase_Era|100.0%,1199|GTPase_Der;GTPase_Era|100.0%,1,1,1,1199|GTPase_Der;GTPase_Era|100.0%,1,1,1,1,1.7,1.7,1.7,136.13,1171,1171,0.0,7.5174,5767.5,5545.9,7671.8,3119.9,7376.4,3338.0,4005.4,7664.0,10551.0,3410.1,9697.2,6372900,1,,,,119,948,True,985,1260,1295,1295,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,"9862|2,3,4,5-tetrahydropyridine-2,6-dicarboxylate_N-acetyltransferase|0.86%;120|2,3,4,5-tetrahydropyridine-2,6-dicarboxylate_N-acetyltransferase|59.48%","9862|2,3,4,5-tetrahydropyridine-2,6-dicarboxylate_N-acetyltransferase|0.86%;120|2,3,4,5-tetrahydropyridine-2,6-dicarboxylate_N-acetyltransferase|59.48%",1;1,1;1,1;1,"9862|2,3,4,5-tetrahydropyridine-2,6-dicarboxylate_N-acetyltransferase|0.86%;120|2,3,4,5-tetrahydropyridine-2,6-dicarboxylate_N-acetyltransferase|59.48%",2,1,1,1,10.3,10.3,10.3,15.339,136,136;208,0.0,6.8383,40722.0,29336.0,30954.0,26571.0,38028.0,29703.0,28946.0,64808.0,41824.0,19408.0,29363.0,2763400,1,,,,120,2946,True,3061,3910,4025,4025,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1202|Ribosomal_RNA_large_subunit_methyltransferase_L|100.0%,1202|Ribosomal_RNA_large_subunit_methyltransferase_L|100.0%,2,2,2,1202|Ribosomal_RNA_large_subunit_methyltransferase_L|100.0%,1,2,2,2,5.8,5.8,5.8,43.331,381,381,0.0,13.075,57917.0,44168.0,44858.0,35485.0,33761.0,41948.0,37418.0,47651.0,56493.0,30926.0,54491.0,7946400,2,,,,121,242;2698,True;True,256;2805,356;3594,371;3702,371;3702,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1204|Cell_cycle_protein_GpsB|100.0%,1204|Cell_cycle_protein_GpsB|100.0%,1,1,1,1204|Cell_cycle_protein_GpsB|100.0%,1,1,1,1,17.5,17.5,17.5,13.151,114,114,0.0,14.484,26679.0,14570.0,21721.0,16637.0,13829.0,15524.0,13749.0,17178.0,24463.0,10378.0,13939.0,21928000,1,,,,122,3424,True,3554,4508,4642,4642,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1207|Penicillin-binding_protein_1A/1B|100.0%,1207|Penicillin-binding_protein_1A/1B|100.0%,10,10,10,1207|Penicillin-binding_protein_1A/1B|100.0%,1,10,10,10,18.6,18.6,18.6,80.395,727,727,0.0,84.205,1105300.0,982950.0,933180.0,732330.0,727500.0,908180.0,722770.0,1027400.0,1204900.0,623880.0,1270700.0,197060000,13,,,,123,464;630;2043;2182;2387;2988;3191;3334;3402;3800,True;True;True;True;True;True;True;True;True;True,485;652;2111;2253;2464;3103;3315;3461;3532;3942,644;845;846;2691;2864;2865;3140;3960;4221;4400;4480;4987;4988,667;872;873;2768;2947;2948;3234;4075;4347;4531;4614;5130;5131,667;873;2768;2947;3234;4075;4347;4531;4614;5130,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1211|Asparagine--tRNA_ligase|100.0%,1211|Asparagine--tRNA_ligase|100.0%,4,4,4,1211|Asparagine--tRNA_ligase|100.0%,1,4,4,4,9.1,9.1,9.1,49.157,430,430,0.0,45.132,968200.0,814430.0,771690.0,601410.0,697940.0,721340.0,627640.0,909080.0,1139800.0,589430.0,494790.0,284980000,6,,,,124,373;555;3413;4095,True;True;True;True,390;576;3543;4250,516;751;4493;4494;5431;5432,536;777;4627;4628;5596;5597,536;777;4627;5597,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1212|Bifunctional_ligase/repressor_BirA|100.0%,1212|Bifunctional_ligase/repressor_BirA|100.0%,1,1,1,1212|Bifunctional_ligase/repressor_BirA|100.0%,1,1,1,1,5.6,5.6,5.6,37.143,323,323,0.0,11.834,13682.0,14450.0,14738.0,11626.0,13047.0,12131.0,11204.0,16140.0,17025.0,11469.0,12957.0,5157100,1,,,,125,3544,True,3675,4662,4799,4799,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1214|N-acetyl-alpha-D-glucosaminyl_L-malate_synthase|100.0%,1214|N-acetyl-alpha-D-glucosaminyl_L-malate_synthase|100.0%,1,1,1,1214|N-acetyl-alpha-D-glucosaminyl_L-malate_synthase|100.0%,1,1,1,1,2.4,2.4,2.4,42.781,380,380,0.0,9.0547,59955.0,41709.0,41309.0,36047.0,38451.0,37627.0,41896.0,52906.0,69042.0,30750.0,54121.0,4606300,1,,,,126,3376,True,3504,4449,4583,4583,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1219|Beta-barrel_assembly-enhancing_protease;Lipopolysaccharide_assembly_protein_B|100.0%,1219|Beta-barrel_assembly-enhancing_protease;Lipopolysaccharide_assembly_protein_B|100.0%,1,1,1,1219|Beta-barrel_assembly-enhancing_protease;Lipopolysaccharide_assembly_protein_B|100.0%,1,1,1,1,2.2,2.2,2.2,48.338,414,414,0.0041195,6.0592,27154.0,23634.0,24873.0,14759.0,17410.0,18048.0,17873.0,27601.0,26997.0,20338.0,37794.0,2782100,1,,,,127,2250,True,2321,2961,3050,3050,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1224|Nucleoside_diphosphate_kinase|100.0%,1224|Nucleoside_diphosphate_kinase|100.0%,1,1,1,1224|Nucleoside_diphosphate_kinase|100.0%,1,1,1,1,8.1,8.1,8.1,16.575,149,149,0.0010858,6.5712,55564.0,44558.0,49426.0,31565.0,40230.0,28540.0,32728.0,44482.0,46777.0,22983.0,46130.0,5781500,1,,,,128,3768,True,3910,4952,5094,5094,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1226|Demethylmenaquinone_methyltransferase|100.0%,1226|Demethylmenaquinone_methyltransferase|100.0%,4,4,4,1226|Demethylmenaquinone_methyltransferase|100.0%,1,4,4,4,16.2,16.2,16.2,27.494,241,241,0.0,26.144,274870.0,315430.0,251540.0,222540.0,186140.0,283880.0,268000.0,271540.0,434940.0,190110.0,249220.0,50479000,4,,,,129,1366;2955;3426;4174,True;True;True;True,1413;3070;3556;4331,1800;3920;4510;5523,1851;4035;4644;5689,1851;4035;4644;5689,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1228|DNA-binding_protein_HU|100.0%,1228|DNA-binding_protein_HU|100.0%,5,5,5,1228|DNA-binding_protein_HU|100.0%,1,5,5,5,61.1,61.1,61.1,9.6259,90,90,0.0,48.766,1515500.0,2186700.0,1717300.0,2302100.0,1022100.0,1513600.0,2173400.0,2351300.0,3097800.0,900420.0,1498900.0,5501700000,19,,,,130,805;937;3728;3729;4357,True;True;True;True;True,838;973;3869;3870;4520,1074;1075;1244;4903;4904;5796;5797;5798;5799;5800;5801;5802;5803;5804;5805;5806;5807;5808,1106;1107;1279;5043;5044;5971;5972;5973;5974;5975;5976;5977;5978;5979;5980;5981;5982;5983;5984,1106;1279;5043;5044;5973,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1229|Glycerol-3-phosphate_dehydrogenase_[NAD(P)+]|99.14%;9145|Glycerol-3-phosphate_dehydrogenase_[NAD(P)+]|0.86%,1229|Glycerol-3-phosphate_dehydrogenase_[NAD(P)+]|99.14%,7;3,7;3,3;3,1229|Glycerol-3-phosphate_dehydrogenase_[NAD(P)+]|99.14%,2,7,7,3,21.4,21.4,8.4,36.14,332,332;117,0.0,53.143,492370.0,472280.0,386580.0,341800.0,331650.0,403070.0,347400.0,483550.0,587970.0,316150.0,368830.0,84134000,8,,,,131,1487;2154;2466;2781;2939;3213;4267,True;True;True;True;True;True;True,1537;2223;2546;2891;3054;3337;4426,1960;2827;3245;3700;3903;4254;5668,2014;2908;2909;3342;3811;4018;4382;5839,2014;2909;3342;3811;4018;4382;5839,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1230|GTPase_Der|98.28%;6688|GTPase_Der|0.86%;3719|GTPase_Der|0.86%;6687|GTPase_Der|0.86%;3720|GTPase_Der|0.86%,1230|GTPase_Der|98.28%;6688|GTPase_Der|0.86%;3719|GTPase_Der|0.86%,8;7;4;1;1,8;7;4;1;1,8;7;4;1;1,1230|GTPase_Der|98.28%;6688|GTPase_Der|0.86%;3719|GTPase_Der|0.86%,5,8,8,8,24.1,24.1,24.1,48.979,436,436;360;204;93;150,0.0,75.227,579900.0,487540.0,505510.0,414430.0,418220.0,500890.0,431330.0,575570.0,718940.0,419690.0,445130.0,180180000,13,,,,132,450;2063;3612;4069;4247;4362;4375;4464,True;True;True;True;True;True;True;True,471;2131;3747;4222;4405;4525;4538;4630,622;623;624;625;626;2715;4751;4752;5394;5637;5813;5827;5955,645;646;647;648;649;2794;4888;4889;5558;5805;5989;6003;6135,645;2794;4888;5558;5805;5989;6003;6135,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1231|30S_ribosomal_protein_S1|100.0%,1231|30S_ribosomal_protein_S1|100.0%,15,15,15,1231|30S_ribosomal_protein_S1|100.0%,1,15,15,15,46.3,46.3,46.3,43.279,391,391,0.0,164.33,3948600.0,3477900.0,3792300.0,2580000.0,2948500.0,3423500.0,3089500.0,3671300.0,5231600.0,2790500.0,3652200.0,1791100000,25,,,,133,361;422;690;910;1470;1659;1862;2053;2057;2144;3297;3684;3739;4135;4137,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,378;442;443;716;944;1519;1712;1922;2121;2125;2213;3424;3824;3881;4290;4292,503;583;584;585;586;917;918;1201;1202;1932;2175;2176;2436;2437;2703;2708;2814;2815;4357;4840;4841;4918;5477;5479,523;604;605;606;607;945;946;1235;1236;1986;2236;2237;2503;2504;2781;2782;2787;2894;2895;4488;4980;4981;5058;5643;5645,523;607;945;1236;1986;2237;2504;2781;2787;2894;4488;4980;5058;5643;5645,30,381
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1232|Cytidylate_kinase|100.0%,1232|Cytidylate_kinase|100.0%,2,2,2,1232|Cytidylate_kinase|100.0%,1,2,2,2,12.3,12.3,12.3,24.595,219,219,0.0,18.789,70828.0,72889.0,93659.0,86265.0,73004.0,80325.0,78148.0,122470.0,163100.0,99422.0,76705.0,45323000,2,,,,134,183;577,True;True,191;598,271;775,282;801,282;801,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1234|Ferredoxin--NADP_reductase;Glucosaminate_ammonia-lyase|100.0%,1234|Ferredoxin--NADP_reductase;Glucosaminate_ammonia-lyase|100.0%,6,6,6,1234|Ferredoxin--NADP_reductase;Glucosaminate_ammonia-lyase|100.0%,1,6,6,6,16.8,16.8,16.8,36.75,328,328,0.0,36.965,305310.0,211300.0,241180.0,160660.0,193660.0,201490.0,168450.0,260020.0,277940.0,142510.0,347050.0,43092000,6,,,,135,1463;2093;2413;2414;2895;3043,True;True;True;True;True;True,1512;2161;2491;2492;3009;3161,1924;2747;3174;3175;3852;4035,1978;2826;3269;3270;3966;4153,1978;2826;3269;3270;3966;4153,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,124|colanic_acid_biosynthesis_glycosyltransferase_WcaI;glycosyltransferase_WbuB|99.14%;4687|colanic_acid_biosynthesis_glycosyltransferase_WcaI;glycosyltransferase_WbuB|0.86%,124|colanic_acid_biosynthesis_glycosyltransferase_WcaI;glycosyltransferase_WbuB|99.14%;4687|colanic_acid_biosynthesis_glycosyltransferase_WcaI;glycosyltransferase_WbuB|0.86%,3;2,3;2,3;2,124|colanic_acid_biosynthesis_glycosyltransferase_WcaI;glycosyltransferase_WbuB|99.14%;4687|colanic_acid_biosynthesis_glycosyltransferase_WcaI;glycosyltransferase_WbuB|0.86%,2,3,3,3,7.5,7.5,7.5,46.635,401,401;309,0.0,21.468,131820.0,239630.0,160500.0,114570.0,112090.0,163190.0,167930.0,159000.0,335440.0,130170.0,119870.0,29767000,3,,,,136,1365;2970;4689,True;True;True,1412;3085;4863,1799;3939;6244,1850;4054;6435,1850;4054;6435,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,4824|Sensor_protein_SrrB|0.86%;1241|Sensor_protein_SrrB|99.14%,4824|Sensor_protein_SrrB|0.86%;1241|Sensor_protein_SrrB|99.14%,1;1,1;1,1;1,4824|Sensor_protein_SrrB|0.86%;1241|Sensor_protein_SrrB|99.14%,2,1,1,1,3.3,3.3,3.3,47.535,421,421;583,0.0,6.8686,15382.0,12625.0,12745.0,9656.1,11675.0,10412.0,8703.0,13562.0,18466.0,10552.0,12012.0,7243300,1,,,,137,2552,True,2635,3370,3471,3471,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1242|Transcriptional_regulatory_protein_SrrA|99.14%;3722|Transcriptional_regulatory_protein_SrrA|0.86%;3723|Transcriptional_regulatory_protein_SrrA|0.86%,1242|Transcriptional_regulatory_protein_SrrA|99.14%;3722|Transcriptional_regulatory_protein_SrrA|0.86%,9;8;1,9;8;1,9;8;1,1242|Transcriptional_regulatory_protein_SrrA|99.14%;3722|Transcriptional_regulatory_protein_SrrA|0.86%,3,9,9,9,38.6,38.6,38.6,28.161,241,241;199;36,0.0,67.543,873880.0,750180.0,851880.0,557380.0,719110.0,639520.0,606190.0,923760.0,937620.0,599960.0,582020.0,255220000,9,,,,138,1430;3275;3341;3556;3561;4004;4140;4166;4255,True;True;True;True;True;True;True;True;True,1479;3400;3468;3689;3694;4155;4295;4323;4413,1884;4332;4407;4679;4685;5275;5482;5515;5649,1937;4462;4538;4816;4822;5435;5648;5681;5819,1937;4462;4538;4816;4822;5435;5648;5681;5819,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1243|Ribosomal_large_subunit_pseudouridine_synthase_B|100.0%,1243|Ribosomal_large_subunit_pseudouridine_synthase_B|100.0%,4,4,4,1243|Ribosomal_large_subunit_pseudouridine_synthase_B|100.0%,1,4,4,4,22.0,22.0,22.0,27.969,245,245,0.0,37.583,278570.0,276640.0,254770.0,247110.0,242590.0,217810.0,242560.0,334690.0,366830.0,198750.0,229500.0,92016000,4,,,,139,83;1485;1762;4253,True;True;True;True,86;1535;1818;4411,123;1958;2299;5647,127;2012;2363;5817,127;2012;2363;5817,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1248|Ferric_uptake_regulation_protein|100.0%,1248|Ferric_uptake_regulation_protein|100.0%,2,2,2,1248|Ferric_uptake_regulation_protein|100.0%,1,2,2,2,10.7,10.7,10.7,17.243,149,149,0.0,12.595,97775.0,78858.0,87205.0,67955.0,69510.0,66626.0,64573.0,108670.0,98952.0,47670.0,138170.0,12106000,2,,,,140,3229;4278,True;True,3353;4437,4277;5681,4406;5852,4406;5852,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1249|ADP-ribose_pyrophosphatase|99.14%;7108|ADP-ribose_pyrophosphatase|0.86%,1249|ADP-ribose_pyrophosphatase|99.14%;7108|ADP-ribose_pyrophosphatase|0.86%,3;2,3;2,3;2,1249|ADP-ribose_pyrophosphatase|99.14%;7108|ADP-ribose_pyrophosphatase|0.86%,2,3,3,3,13.9,13.9,13.9,20.453,180,180;155,0.0,18.835,202180.0,178070.0,180780.0,154900.0,151420.0,176030.0,157550.0,207920.0,283570.0,134920.0,293690.0,22183000,3,,,,141,980;4024;4346,True;True;True,1018;4175;4509,1305;5313;5784,1341;5476;5958,1341;5476;5958,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,"125|putative_sugar_transferase_EpsL|99.14%;6323|putative_sugar_transferase_EpsL|0.86%;6322|sugar_transferase;sugar_transferase,_partial;undecaprenyl-phosphate_glucose_phosphotransferase|0.86%",125|putative_sugar_transferase_EpsL|99.14%;6323|putative_sugar_transferase_EpsL|0.86%,6;5;1,6;5;1,6;5;1,125|putative_sugar_transferase_EpsL|99.14%;6323|putative_sugar_transferase_EpsL|0.86%,3,6,6,6,28.6,28.6,28.6,21.062,185,185;128;45,0.0,45.548,231140.0,334950.0,314080.0,247900.0,207480.0,286730.0,307810.0,336930.0,539990.0,244430.0,170780.0,89191000,6,,,,142,475;1439;1440;2567;2984;3960,True;True;True;True;True;True,496;1488;1489;2653;3099;4108,657;1895;1896;3392;3956;5214,680;1948;1949;3494;4071;5371,680;1948;1949;3494;4071;5371,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1253|Glucose-6-phosphate_1-dehydrogenase|100.0%,1253|Glucose-6-phosphate_1-dehydrogenase|100.0%,7,7,7,1253|Glucose-6-phosphate_1-dehydrogenase|100.0%,1,7,7,7,13.4,13.4,13.4,56.965,494,494,0.0,66.665,964520.0,882820.0,831070.0,733520.0,543350.0,639060.0,750630.0,1000200.0,1133800.0,580960.0,920880.0,234640000,9,,,,143,594;1218;1402;2453;2986;3347;3608,True;True;True;True;True;True;True,615;1263;1450;2533;3101;3474;3743,793;1603;1604;1605;1847;3226;3958;4413;4747,820;1647;1648;1649;1899;3323;4073;4544;4884,820;1649;1899;3323;4073;4544;4884,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,"1255|Oligo-1,6-glucosidase|98.28%;6703|Oligo-1,6-glucosidase|0.86%;6941|Oligo-1,6-glucosidase|0.86%","1255|Oligo-1,6-glucosidase|98.28%",7;3;2,7;3;2,4;3;2,"1255|Oligo-1,6-glucosidase|98.28%",3,7,7,4,22.8,22.8,11.7,63.899,549,549;278;170,0.0,49.372,414800.0,354970.0,244750.0,260150.0,233440.0,240780.0,237950.0,303880.0,421370.0,175810.0,291630.0,112200000,9,,,,144,822;2734;3210;3419;3931;4039;4525,True;True;True;True;True;True;True,855;2842;3334;3549;4079;4191;4692,1096;3643;4250;4501;5177;5335;6035;6036,1128;3754;4378;4635;5333;5499;6216;6217;6218,1128;3754;4378;4635;5333;5499;6216,,
